component_id,major_category,label_zh,normalized_image_path,image_sha256,legacy_refs,canonical_term_key,canon_builder_status,needs_canon_builder_review,needs_human_review,review_notes,status_labels
COMP-100,节奏谱字,入乱,sources/qxby_component_atlas/images/jiezou_puzi/COMP-100_入乱.png,789318c02a8d197d2d818099f3bc06896c4d3e689e319ece0871bbfc84e416bc,,qxby::节奏谱字::入乱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-253,左手指法-隔位取音,硬上,sources/qxby_component_atlas/images/lh_shifted_position/COMP-253_硬上.png,b58f254d85daa35fa931fa1af3e647d5ea02ffeb4c47cfba0f7fad26827a2df0,,qxby::左手指法-隔位取音::硬上,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-254,左手指法-隔位取音,绰上,sources/qxby_component_atlas/images/lh_shifted_position/COMP-254_绰上.png,e6d1745120d22a4357e3cbdb087e05dd7d7a7c279fe5ff210a5eebdb6eb50a50,,qxby::左手指法-隔位取音::绰上,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-255,左手指法-隔位取音,荡猱,sources/qxby_component_atlas/images/lh_shifted_position/COMP-255_荡猱.png,e74dc59a90651fd5be77e56db858ac25b7e943fff9bb3ab91816f89ee7f2a331,,qxby::左手指法-隔位取音::荡猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-256,左手指法-隔位取音,虚撞,sources/qxby_component_atlas/images/lh_shifted_position/COMP-256_虚撞.png,299d5ea7c94a3c28dc27a57a3742e7833743a3765e4e571df0e055878d4093dd,,qxby::左手指法-隔位取音::虚撞,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-257,左手指法-隔位取音,进吟,sources/qxby_component_atlas/images/lh_shifted_position/COMP-257_进吟.png,4e9ac43badb93377b52e2f65ea37a3693aefc9e8d80f9306c0eb2caa864a4520,,qxby::左手指法-隔位取音::进吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-258,左手指法-隔位取音,进复,sources/qxby_component_atlas/images/lh_shifted_position/COMP-258_进复.png,13eb862236e89ea3ae937833f15aca32603c6cdcf4d45c45979e7172c0fa8527,COMP-024,qxby::左手指法-隔位取音::进复,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-259,左手指法-隔位取音,进猱,sources/qxby_component_atlas/images/lh_shifted_position/COMP-259_进猱.png,01c529e28730c80142251c1a3b605cc4f26528e243320a64ae3110bd19528ee4,,qxby::左手指法-隔位取音::进猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-260,左手指法-隔位取音,退吟,sources/qxby_component_atlas/images/lh_shifted_position/COMP-260_退吟.png,894b5b59e917835f63deece432668995faf639a108e0a0c7b58d434b47051346,,qxby::左手指法-隔位取音::退吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-261,左手指法-隔位取音,退复,sources/qxby_component_atlas/images/lh_shifted_position/COMP-261_退复.png,417667e8ded8b5c67a99946de6f131c3a85093ff41e20bcd2d8ba4084dcc8b2f,,qxby::左手指法-隔位取音::退复,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-262,左手指法-隔位取音,退猱,sources/qxby_component_atlas/images/lh_shifted_position/COMP-262_退猱.png,1ce11c9a022008fa2850ee0e32cd68c11782482d62cbde577824fd3aae2d4bf8,,qxby::左手指法-隔位取音::退猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-263,左手指法-隔位取音,飞,sources/qxby_component_atlas/images/lh_shifted_position/COMP-263_飞.png,3e71326c63339d2aab0c4bf977d3d1d58ba16c524274c9595b1bde8ef9b61ea8,,qxby::左手指法-隔位取音::飞,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-264,左手指法-隔位取音,飞吟,sources/qxby_component_atlas/images/lh_shifted_position/COMP-264_飞吟.png,35b94c9820ed04226cfa92840c558a28e23d6ac6a929b02748f7b9f6f32740e4,,qxby::左手指法-隔位取音::飞吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-265,左手指法-散弦取音,同声,sources/qxby_component_atlas/images/lh_open_string/COMP-265_同声.png,5e6db21036cd402e46d9bea3a19bb5ff693990a44cda4ae02675db5efa238006,,qxby::左手指法-散弦取音::同声,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-266,左手指法-散弦取音,同起,sources/qxby_component_atlas/images/lh_open_string/COMP-266_同起.png,fdd211512677b5eccd56070a23be512ed411e0c0ea85c0b2433e0a85baf7d60e,,qxby::左手指法-散弦取音::同起,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-267,左手指法-散弦取音,带合,sources/qxby_component_atlas/images/lh_open_string/COMP-267_带合.png,1291111b58fac6541b00837eadc5424467e0d41d1088daaaef609732d944882d,,qxby::左手指法-散弦取音::带合,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-268,左手指法-散弦取音,带起,sources/qxby_component_atlas/images/lh_open_string/COMP-268_带起.png,816944c325cc3d89c8edd439b7018c6693589963e7b5d3cf4a8241804969a40b,,qxby::左手指法-散弦取音::带起,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-269,左手指法-散弦取音,推出,sources/qxby_component_atlas/images/lh_open_string/COMP-269_推出.png,b43190bfe4916f573b3a9b12da9a0af17d6f59fec62e037fe7587aa7d492a4d2,,qxby::左手指法-散弦取音::推出,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-270,左手指法-散弦取音,撇起,sources/qxby_component_atlas/images/lh_open_string/COMP-270_撇起.png,dc8274e8cdeae05f36cfbf9123f1cc451ecde59316d65b56ab1a06b295a96d00,,qxby::左手指法-散弦取音::撇起,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-271,左手指法-散弦取音,放合,sources/qxby_component_atlas/images/lh_open_string/COMP-271_放合.png,5868808f5508f8688c8b2776145b642e4b0a704a89aea707feb6dcffb703cca5,,qxby::左手指法-散弦取音::放合,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-272,左手指法-散弦取音,爪合,sources/qxby_component_atlas/images/lh_open_string/COMP-272_爪合.png,5223653d05af0eb82c09ec0c45d7d0461310acb78876321558089651f91cc871,,qxby::左手指法-散弦取音::爪合,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-273,左手指法-散弦取音,爪起,sources/qxby_component_atlas/images/lh_open_string/COMP-273_爪起.png,2a28adb8236e392c7ba212101dc8cc1ff02eb3848fef8abaddb7d316432adf82,COMP-019,qxby::左手指法-散弦取音::爪起,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
