component_id,category,label_zh,source_zip,original_filename,normalized_image_path,image_sha256,legacy_refs,notes,status_labels
COMP-100,节奏谱字,入乱,节奏谱字.zip,入乱.png,sources/qxby_component_atlas/images/jiezou_puzi/COMP-100_入乱.png,789318c02a8d197d2d818099f3bc06896c4d3e689e319ece0871bbfc84e416bc,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-223,左手指法-本位取音,缓急吟,左手指法-本位取音.zip,缓急吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-223_缓急吟.png,b41381e1e86e62c757c820591ac233f6358e60ee25de4f11b7bf05af32a80c2f,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-224,左手指法-本位取音,缓急猱,左手指法-本位取音.zip,缓急猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-224_缓急猱.png,cfd723ab074d676edd4932fb1d16715a0de15bb902c3ab4c5363cb1c6dbc04f4,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-225,左手指法-本位取音,缓猱,左手指法-本位取音.zip,缓猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-225_缓猱.png,cf55fc4a8a6c2cfc4292868c6a428640098883f8646059b7ee58b34bcf896e0c,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-226,左手指法-本位取音,落指吟,左手指法-本位取音.zip,落指吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-226_落指吟.png,bfd3197abe50bc1cbdfbd9abbc5ca8f7502a9c1396b7c05514d3b4dba3761c23,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-227,左手指法-本位取音,落指猱,左手指法-本位取音.zip,落指猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-227_落指猱.png,63b39160825de25d68963ea656bb47474375d9b6430ab9084bc8c230d1e8b42d,COMP-035,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-228,左手指法-本位取音,迎猱,左手指法-本位取音.zip,迎猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-228_迎猱.png,5ce31519375e53c5d4b5beb05666f9768eaf7cdd385a544512a010c4aaf05f37,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-229,左手指法-本位取音,逗,左手指法-本位取音.zip,逗.png,sources/qxby_component_atlas/images/lh_native_position/COMP-229_逗.png,37be51a54df6c3c872ae8b1e7eef7779075160a39388bc672a281cf1bcabce2f,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-230,左手指法-本位取音,长吟,左手指法-本位取音.zip,长吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-230_长吟.png,c44ff85517e1573c3f544140eb6c3e15d377955d6218857238caca808f56d9d2,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-231,左手指法-本位取音,长猱,左手指法-本位取音.zip,长猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-231_长猱.png,8ba3858dd5925faa306c25172328569710dabbae44f9345759091549e83cf700,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-232,左手指法-隔位取音,上,左手指法-隔位取音.zip,上.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-232_上.png,5e81ba63d2f2689dc6c02665838c7ac2154916202edc1818f8ed7710c547c51c,COMP-026,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-233,左手指法-隔位取音,下,左手指法-隔位取音.zip,下.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-233_下.png,a0291c15734457de5c7fd7e0c34b67c0152fb7ee4169fedc106fe1f6012674fb,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-234,左手指法-隔位取音,使,左手指法-隔位取音.zip,使.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-234_使.png,77bb5ea1a09e0976311400cae28845e4c6fa88e4bd7a86bebd22ba486c679bc7,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-235,左手指法-隔位取音,分开,左手指法-隔位取音.zip,分开.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-235_分开.png,9cebc3193339efad358563844c53c271d295ca5cc4860615929fb43394877d78,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-236,左手指法-隔位取音,分开吟,左手指法-隔位取音.zip,分开吟.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-236_分开吟.png,637f31216c0993aa5ae93071d0ad54b31a5bbe2f17ed6f79946a63cf1a627911,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-237,左手指法-隔位取音,唤,左手指法-隔位取音.zip,唤.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-237_唤.png,1b62e0b8a92268ff4943453207cbcf4e026d111c330894599eb06277a6ca7908,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-238,左手指法-隔位取音,大往来,左手指法-隔位取音.zip,大往来.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-238_大往来.png,0481447e1484cc8e23894ecdc63d5ab8f360d0b808b6ff3538a002ffd4bdb06b,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-239,左手指法-隔位取音,对按,左手指法-隔位取音.zip,对按.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-239_对按.png,cd54cbeb833e47362fdac5bc238531a0facc1580a89cd09b18a1b4656692e8b9,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-240,左手指法-隔位取音,对起,左手指法-隔位取音.zip,对起.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-240_对起.png,b60babdfa681ed8cb476e8641d8c751c5ac78b3481ec2eb457a25479cf8a189d,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-241,左手指法-隔位取音,小往来,左手指法-隔位取音.zip,小往来.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-241_小往来.png,53e7c7721c084aae5585bfa858f8a45334c19bb9337703dc18f0da7f777f3b67,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-242,左手指法-隔位取音,应合,左手指法-隔位取音.zip,应合.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-242_应合.png,6adae49feb5ab4d959d480b0910c97092e05f3aba92cbf9f5686ee5a14bacfef,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-243,左手指法-隔位取音,往来,左手指法-隔位取音.zip,往来.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-243_往来.png,e366b52692f9929425935bf8662dfdd224799f72ef8522e3ff7aedec68104dd1,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-244,左手指法-隔位取音,往来吟,左手指法-隔位取音.zip,往来吟.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-244_往来吟.png,5176a47ae8ce69ad5fa84d32b318ce01e70f61583b4c4d3bb9d1ba27aa9a6b33,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-245,左手指法-隔位取音,拖,左手指法-隔位取音.zip,拖.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-245_拖.png,1f3f220d172e8768d04f74cff0ef74fa3da0059d48f28fa242bc053735f1e98b,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-246,左手指法-隔位取音,掐起,左手指法-隔位取音.zip,掐起.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-246_掐起.png,b0c5b2e9bd18f55e492ad343352802f0d2d1f4a82b13e0ff8676f2236f031520,COMP-022,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-247,左手指法-隔位取音,掩,左手指法-隔位取音.zip,掩.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-247_掩.png,ca3603bcb397d9d68c8805eeef52fbef646ed191bb54f2224122187334d5e49d,COMP-036,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-248,左手指法-隔位取音,注下,左手指法-隔位取音.zip,注下.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-248_注下.png,bbebbeb07df68b05aea8b31df33acb6d1242c74d0223384bb37e5848775e1a08,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-249,左手指法-隔位取音,浒上,左手指法-隔位取音.zip,浒上.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-249_浒上.png,4b74ae7c9d22dcf82c847321e4bf0e1503756a4c09244ef99d5fea3d2c16ae27,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-250,左手指法-隔位取音,淌下,左手指法-隔位取音.zip,淌下.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-250_淌下.png,ac13ad7e88d2ccfc08cd6c510436c71a97c71ca214f424a92a54d17b5fc78452,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-251,左手指法-隔位取音,淌吟,左手指法-隔位取音.zip,淌吟.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-251_淌吟.png,de7b227ccff99631de7f5d4eca7766b77a5ecc80bba562524d29c46e26673b04,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-252,左手指法-隔位取音,游吟,左手指法-隔位取音.zip,游吟.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-252_游吟.png,2ffcae07076ac58238aea228363fdc52bd69bcc75f09eb1d6c4efc38ed2d39d8,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-253,左手指法-隔位取音,硬上,左手指法-隔位取音.zip,硬上.png,sources/qxby_component_atlas/images/lh_shifted_position/COMP-253_硬上.png,b58f254d85daa35fa931fa1af3e647d5ea02ffeb4c47cfba0f7fad26827a2df0,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
